,index,roc_auc,model,fold,subject,session,train_cond,test_cond
233,0,0.6044407894736843,XDAWNCov-TS-LogReg,5,A07,3,S,mix
234,0,0.7128205128205128,ERPCov-TS-LogReg,0,A07,3,S,S
235,0,0.49383561643835616,ERPCov-TS-LogReg,0,A07,3,S,G
236,0,0.5376068376068376,ERPCov-TS-LogReg,0,A07,3,S,mix
237,0,0.7145299145299145,ERPCov-TS-LogReg,1,A07,3,S,S
238,0,0.5301204819277109,ERPCov-TS-LogReg,1,A07,3,S,G
239,0,0.6790123456790123,ERPCov-TS-LogReg,1,A07,3,S,mix
240,0,0.7504273504273504,ERPCov-TS-LogReg,2,A07,3,S,S
241,0,0.5079365079365079,ERPCov-TS-LogReg,2,A07,3,S,G
242,0,0.7017738359201774,ERPCov-TS-LogReg,2,A07,3,S,mix
243,0,0.7068376068376069,ERPCov-TS-LogReg,3,A07,3,S,S
244,0,0.6256410256410256,ERPCov-TS-LogReg,3,A07,3,S,G
245,0,0.6150684931506849,ERPCov-TS-LogReg,3,A07,3,S,mix
246,0,0.8814935064935066,ERPCov-TS-LogReg,4,A07,3,S,S
247,0,0.5538461538461539,ERPCov-TS-LogReg,4,A07,3,S,G
248,0,0.6951807228915662,ERPCov-TS-LogReg,4,A07,3,S,mix
249,0,0.8164502164502164,ERPCov-TS-LogReg,5,A07,3,S,S
250,0,0.5968841285296982,ERPCov-TS-LogReg,5,A07,3,S,G
251,0,0.7318181818181818,ERPCov-TS-LogReg,5,A07,3,S,mix
252,0,0.5510835913312694,XDAWNCov-TS-LogReg,0,A07,3,G,S
253,0,0.4880341880341881,XDAWNCov-TS-LogReg,0,A07,3,G,G
254,0,0.8095975232198143,XDAWNCov-TS-LogReg,0,A07,3,G,mix
255,0,0.5040584415584416,XDAWNCov-TS-LogReg,1,A07,3,G,S
256,0,0.5982905982905983,XDAWNCov-TS-LogReg,1,A07,3,G,G
257,0,0.7350332594235034,XDAWNCov-TS-LogReg,1,A07,3,G,mix
258,0,0.5289330922242315,XDAWNCov-TS-LogReg,2,A07,3,G,S
259,0,0.5068376068376068,XDAWNCov-TS-LogReg,2,A07,3,G,G
260,0,0.6826401446654611,XDAWNCov-TS-LogReg,2,A07,3,G,mix
261,0,0.6346153846153846,XDAWNCov-TS-LogReg,3,A07,3,G,S
262,0,0.5349025974025974,XDAWNCov-TS-LogReg,3,A07,3,G,G
263,0,0.7094155844155844,XDAWNCov-TS-LogReg,3,A07,3,G,mix
264,0,0.6726943942133815,XDAWNCov-TS-LogReg,4,A07,3,G,S
265,0,0.5422077922077922,XDAWNCov-TS-LogReg,4,A07,3,G,G
266,0,0.8589511754068716,XDAWNCov-TS-LogReg,4,A07,3,G,mix
267,0,0.584313725490196,XDAWNCov-TS-LogReg,5,A07,3,G,S
268,0,0.5471861471861472,XDAWNCov-TS-LogReg,5,A07,3,G,G
269,0,0.7072072072072072,XDAWNCov-TS-LogReg,5,A07,3,G,mix
270,0,0.5267857142857143,ERPCov-TS-LogReg,0,A07,3,G,S
271,0,0.5316239316239316,ERPCov-TS-LogReg,0,A07,3,G,G
272,0,0.6341880341880342,ERPCov-TS-LogReg,0,A07,3,G,mix
273,0,0.6088888888888888,ERPCov-TS-LogReg,1,A07,3,G,S
274,0,0.5683760683760684,ERPCov-TS-LogReg,1,A07,3,G,G
275,0,0.6698630136986301,ERPCov-TS-LogReg,1,A07,3,G,mix
276,0,0.5981507823613087,ERPCov-TS-LogReg,2,A07,3,G,S
277,0,0.5401709401709401,ERPCov-TS-LogReg,2,A07,3,G,G
278,0,0.708204334365325,ERPCov-TS-LogReg,2,A07,3,G,mix
279,0,0.5806878306878307,ERPCov-TS-LogReg,3,A07,3,G,S
280,0,0.413961038961039,ERPCov-TS-LogReg,3,A07,3,G,G
281,0,0.7106430155210643,ERPCov-TS-LogReg,3,A07,3,G,mix
282,0,0.5864197530864197,ERPCov-TS-LogReg,4,A07,3,G,S
283,0,0.47077922077922074,ERPCov-TS-LogReg,4,A07,3,G,G
284,0,0.8600823045267489,ERPCov-TS-LogReg,4,A07,3,G,mix
285,0,0.5701960784313725,ERPCov-TS-LogReg,5,A07,3,G,S
286,0,0.3454545454545454,ERPCov-TS-LogReg,5,A07,3,G,G
287,0,0.6813852813852813,ERPCov-TS-LogReg,5,A07,3,G,mix
288,0,0.7752136752136752,XDAWNCov-TS-LogReg,0,A07,3,mix,S
289,0,0.8355555555555555,XDAWNCov-TS-LogReg,0,A07,3,mix,G
290,0,0.7726495726495727,XDAWNCov-TS-LogReg,0,A07,3,mix,mix
291,0,0.7190611664295875,XDAWNCov-TS-LogReg,1,A07,3,mix,S
292,0,0.6088193456614509,XDAWNCov-TS-LogReg,1,A07,3,mix,G
293,0,0.6820512820512821,XDAWNCov-TS-LogReg,1,A07,3,mix,mix
294,0,0.5787337662337662,XDAWNCov-TS-LogReg,2,A07,3,mix,S
295,0,0.7992766726943943,XDAWNCov-TS-LogReg,2,A07,3,mix,G
296,0,0.5854700854700855,XDAWNCov-TS-LogReg,2,A07,3,mix,mix
297,0,0.8145299145299146,XDAWNCov-TS-LogReg,3,A07,3,mix,S
298,0,0.8415637860082303,XDAWNCov-TS-LogReg,3,A07,3,mix,G
299,0,0.7384615384615384,XDAWNCov-TS-LogReg,3,A07,3,mix,mix
300,0,0.7829218106995885,XDAWNCov-TS-LogReg,4,A07,3,mix,S
301,0,0.6365384615384616,XDAWNCov-TS-LogReg,4,A07,3,mix,G
302,0,0.558974358974359,XDAWNCov-TS-LogReg,4,A07,3,mix,mix
303,0,0.6831501831501832,XDAWNCov-TS-LogReg,5,A07,3,mix,S
304,0,0.7351973684210527,XDAWNCov-TS-LogReg,5,A07,3,mix,G
305,0,0.644155844155844,XDAWNCov-TS-LogReg,5,A07,3,mix,mix
306,0,0.6645569620253164,ERPCov-TS-LogReg,0,A07,3,mix,S
307,0,0.8194444444444444,ERPCov-TS-LogReg,0,A07,3,mix,G
308,0,0.6341880341880342,ERPCov-TS-LogReg,0,A07,3,mix,mix
309,0,0.7162393162393162,ERPCov-TS-LogReg,1,A07,3,mix,S
310,0,0.6834415584415584,ERPCov-TS-LogReg,1,A07,3,mix,G
311,0,0.670940170940171,ERPCov-TS-LogReg,1,A07,3,mix,mix
312,0,0.8204334365325078,ERPCov-TS-LogReg,2,A07,3,mix,S
313,0,0.6740384615384615,ERPCov-TS-LogReg,2,A07,3,mix,G
314,0,0.6923076923076923,ERPCov-TS-LogReg,2,A07,3,mix,mix
315,0,0.6875,ERPCov-TS-LogReg,3,A07,3,mix,S
316,0,0.5741410488245932,ERPCov-TS-LogReg,3,A07,3,mix,G
317,0,0.6307692307692307,ERPCov-TS-LogReg,3,A07,3,mix,mix
318,0,0.6281481481481481,ERPCov-TS-LogReg,4,A07,3,mix,S
319,0,0.6588235294117647,ERPCov-TS-LogReg,4,A07,3,mix,G
320,0,0.5846153846153846,ERPCov-TS-LogReg,4,A07,3,mix,mix
321,0,0.6190476190476191,ERPCov-TS-LogReg,5,A07,3,mix,S
322,0,0.6847058823529412,ERPCov-TS-LogReg,5,A07,3,mix,G
323,0,0.580952380952381,ERPCov-TS-LogReg,5,A07,3,mix,mix
324,0,0.9692307692307691,XDAWNCov-TS-LogReg,0,A10,1,S,S
325,0,0.6509287925696594,XDAWNCov-TS-LogReg,0,A10,1,S,G
326,0,0.8038461538461539,XDAWNCov-TS-LogReg,0,A10,1,S,mix
327,0,0.9581196581196582,XDAWNCov-TS-LogReg,1,A10,1,S,S
