,index,roc_auc,model,fold,subject,train_cond,test_cond
343,0,0.8571428571428572,CBLE,3,A13,split/2,covert
344,0,0.8798076923076923,CBLE,3,A13,split/2,split/1
345,0,0.834,CBLE,3,A13,split/2,split/2
346,0,0.894878706199461,CBLE,3,A13,split/2,split/3
347,0,0.898,CBLE,3,A13,split/2,mix
348,0,0.49056603773584906,CBLE,4,A13,split/2,overt
349,0,0.8867924528301887,CBLE,4,A13,split/2,covert
350,0,0.7620192307692307,CBLE,4,A13,split/2,split/1
351,0,0.792,CBLE,4,A13,split/2,split/2
352,0,0.9230769230769231,CBLE,4,A13,split/2,split/3
353,0,0.7777777777777778,CBLE,4,A13,split/2,mix
354,0,0.634508348794063,CBLE,5,A13,split/2,overt
355,0,0.76759410801964,CBLE,5,A13,split/2,covert
356,0,0.7200000000000001,CBLE,5,A13,split/2,split/1
357,0,0.6779999999999999,CBLE,5,A13,split/2,split/2
358,0,0.7911111111111111,CBLE,5,A13,split/2,split/3
359,0,0.7421150278293135,CBLE,5,A13,split/2,mix
360,0,0.9328968903436989,wCBLE,0,A13,split/2,overt
361,0,0.8280000000000001,wCBLE,0,A13,split/2,covert
362,0,0.7407407407407407,wCBLE,0,A13,split/2,split/1
363,0,0.728,wCBLE,0,A13,split/2,split/2
364,0,0.9461966604823748,wCBLE,0,A13,split/2,split/3
365,0,0.9433551198257081,wCBLE,0,A13,split/2,mix
366,0,0.5983827493261455,wCBLE,1,A13,split/2,overt
367,0,0.8003273322422259,wCBLE,1,A13,split/2,covert
368,0,0.792,wCBLE,1,A13,split/2,split/1
369,0,0.7139999999999999,wCBLE,1,A13,split/2,split/2
370,0,0.8541666666666667,wCBLE,1,A13,split/2,split/3
371,0,0.9513888888888888,wCBLE,1,A13,split/2,mix
372,0,0.6201923076923077,wCBLE,2,A13,split/2,overt
373,0,0.9179999999999999,wCBLE,2,A13,split/2,covert
374,0,0.7903525046382189,wCBLE,2,A13,split/2,split/1
375,0,0.782,wCBLE,2,A13,split/2,split/2
376,0,0.948,wCBLE,2,A13,split/2,split/3
377,0,0.9598214285714286,wCBLE,2,A13,split/2,mix
378,0,0.7680890538033396,wCBLE,3,A13,split/2,overt
379,0,0.9454545454545454,wCBLE,3,A13,split/2,covert
380,0,0.8181818181818182,wCBLE,3,A13,split/2,split/1
381,0,0.8979999999999999,wCBLE,3,A13,split/2,split/2
382,0,0.8038194444444444,wCBLE,3,A13,split/2,split/3
383,0,0.8520000000000001,wCBLE,3,A13,split/2,mix
384,0,0.62708719851577,wCBLE,4,A13,split/2,overt
385,0,0.7864583333333333,wCBLE,4,A13,split/2,covert
386,0,0.8363338788870704,wCBLE,4,A13,split/2,split/1
387,0,0.8620000000000001,wCBLE,4,A13,split/2,split/2
388,0,0.8125,wCBLE,4,A13,split/2,split/3
