,index,block,rank,F_tr,F_rt,log_loss,mse,nmse,dataset,subject,session
135,5,6,"(1, 1, 1)",0.00032995863439965937,0.4977026377506122,1.0022511474724892e-05,2.940693207481475e-06,2.940693207481475e-06,BNCI2014-001,7,1test
136,6,7,"(16, 4, 16)",0.00032995842000874934,0.7281931305712696,1.3339336682602694e-07,1.1736930812370783e-06,1.1736930812370783e-06,BNCI2014-001,7,1test
137,7,8,"(1, 1, 1)",0.00032995842024076877,0.7284167855124029,7.568746010494886e-08,1.1725722711953414e-06,1.1725722711953414e-06,BNCI2014-001,7,1test
138,8,9,"(1, 1, 1)",0.0003299584203766602,0.7286404371217624,2.2977146156405886e-08,1.1699060327453908e-06,1.1699060327453908e-06,BNCI2014-001,7,1test
139,9,10,"(1, 1, 1)",0.000329958420488023,0.7288640865275887,2.723420260242688e-08,1.1664901929042267e-06,1.1664901929042267e-06,BNCI2014-001,7,1test
140,0,1,"(22, 4, 16)",0.00025893630829851945,0.384933326322329,0.0007649026228438072,1.7679691642783136e-06,1.7679691642783139e-06,BNCI2014-001,8,0train
141,1,2,"(22, 4, 16)",0.00025893633081424435,0.7069929267664833,2.6330153136140307e-08,8.929782687450159e-12,8.92978268745016e-12,BNCI2014-001,8,0train
142,2,3,"(1, 1, 1)",0.0002589363308142997,0.7072193256677607,3.049291784558349e-08,8.770651905745153e-12,8.770651905745155e-12,BNCI2014-001,8,0train
143,3,4,"(8, 4, 8)",0.0002589363308144487,0.7651178724049494,1.1966747890874308e-09,7.734781025324218e-12,7.73478102532422e-12,BNCI2014-001,8,0train
144,4,5,"(1, 1, 1)",0.0002589363308144704,0.7653438220831953,1.01755696260009e-09,7.7196826250688e-12,7.719682625068802e-12,BNCI2014-001,8,0train
145,5,6,"(8, 4, 8)",0.00025893633081447936,0.8231386682777356,2.388158012303109e-10,6.906771319438046e-12,6.9067713194380465e-12,BNCI2014-001,8,0train
146,6,7,"(8, 4, 8)",0.00025893633081447003,0.8808489887080494,8.853876747897548e-12,6.1646192652501195e-12,6.16461926525012e-12,BNCI2014-001,8,0train
147,7,8,"(1, 1, 1)",0.0002589363308144742,0.8810742739433925,8.257299946128671e-12,6.155039300532812e-12,6.155039300532813e-12,BNCI2014-001,8,0train
148,8,9,"(2, 2, 2)",0.00025893633081447936,0.8828765175454211,1.0499157886001813e-11,6.138962764970372e-12,6.138962764970373e-12,BNCI2014-001,8,0train
